TL,TR,sCh,cCh,deaths,region_en,district
2011-02-07,2011-02-13,0.0,,0.0,North,Lagdo Health District
2011-02-07,2011-02-13,0.0,,0.0,North,Mayo Oulo Health District
2012-10-08,2012-10-14,0.0,,0.0,South-West,Mbonge Health District
2017-04-17,2017-04-23,0.0,,0.0,Far North,Mogode Health District
2017-04-17,2017-04-23,0.0,,0.0,Far North,Mokolo Health District
2017-04-17,2017-04-23,0.0,,0.0,Far North,Mora Health District
2017-04-17,2017-04-23,0.0,,0.0,Far North,Moulvoudaye Health District
2017-04-17,2017-04-23,0.0,,0.0,Far North,Moutourwa Health District
2017-04-17,2017-04-23,0.0,,0.0,Far North,Pette Health District
2017-04-17,2017-04-23,0.0,,0.0,Far North,Roua Health District
2017-04-17,2017-04-23,0.0,,0.0,Far North,Tokombere Health District
2017-04-17,2017-04-23,0.0,,0.0,Far North,Vele Health District
2017-04-17,2017-04-23,0.0,,0.0,Far North,Yagoua Health District
2017-04-17,2017-04-23,0.0,,0.0,Centre,Akonolinga Health District
2017-04-17,2017-04-23,0.0,,0.0,Centre,Awae Health District
2017-11-13,2017-11-19,0.0,,0.0,South-West,Konye Health District
2012-06-25,2012-07-01,2.0,,0.0,Littoral,New Bell Health District
2012-06-25,2012-07-01,0.0,,0.0,East,Abong Mbang Health District
2012-06-25,2012-07-01,0.0,,0.0,East,Batouri Health District
2012-06-25,2012-07-01,0.0,,0.0,East,Bertoua Health District
2012-06-25,2012-07-01,0.0,,0.0,East,Betare Oya Health District
2015-10-26,2015-11-01,0.0,,0.0,Far North,Gazawa Health District
2015-10-26,2015-11-01,0.0,,0.0,Far North,Goulfey Health District
2015-10-26,2015-11-01,0.0,,0.0,Far North,Guere Health District
2010-01-11,2010-01-17,0.0,,0.0,Littoral,Manoka Health District
2010-01-11,2010-01-17,0.0,,0.0,Littoral,Mbanga Health District
2010-01-11,2010-01-17,0.0,,0.0,Littoral,Melong Health District
2011-05-23,2011-05-29,0.0,,0.0,Centre,Ngog Mapubi Health District
2011-05-23,2011-05-29,0.0,,0.0,Centre,Ngoumou Health District
2015-03-30,2015-04-05,0.0,,0.0,Littoral,Pouma Health District
2012-06-25,2012-07-01,0.0,,0.0,East,Lomie Health District
2012-06-25,2012-07-01,0.0,,0.0,East,Mbang Health District
2012-06-25,2012-07-01,0.0,,0.0,East,Messamena Health District
2012-06-25,2012-07-01,0.0,,0.0,East,Moloundou Health District
2012-06-25,2012-07-01,0.0,,0.0,East,Ndelele Health District
2012-06-25,2012-07-01,0.0,,0.0,East,Yokadouma Health District
2012-06-25,2012-07-01,1.0,,0.0,East,Nguelemendouka Health District
2012-06-25,2012-07-01,0.0,,0.0,Far North,Bogo Health District
2012-06-25,2012-07-01,0.0,,0.0,Far North,Bourha Health District
2012-06-25,2012-07-01,0.0,,0.0,Far North,Goulfey Health District
2012-06-25,2012-07-01,0.0,,0.0,Far North,Guere Health District
2012-06-25,2012-07-01,0.0,,0.0,Far North,Guidiguis Health District
2012-06-25,2012-07-01,0.0,,0.0,Far North,Hina Health District
2012-06-25,2012-07-01,0.0,,0.0,Far North,Kaele Health District
2019-02-18,2019-02-24,0.0,,0.0,Far North,Roua Health District
2019-02-18,2019-02-24,0.0,,0.0,Far North,Tokombere Health District
2019-02-18,2019-02-24,0.0,,0.0,Far North,Yagoua Health District
2019-02-18,2019-02-24,0.0,,0.0,Centre,Akonolinga Health District
2019-02-18,2019-02-24,0.0,,0.0,Centre,Awae Health District
2019-02-18,2019-02-24,0.0,,0.0,Centre,Ayos Health District
2019-02-18,2019-02-24,0.0,,0.0,Centre,Bafia Health District
2019-02-18,2019-02-24,0.0,,0.0,Centre,Efoulan Health District
2019-02-18,2019-02-24,0.0,,0.0,Centre,Eseka Health District
2019-02-18,2019-02-24,0.0,,0.0,Centre,Lolodorf Health District
2019-02-18,2019-02-24,0.0,,0.0,Centre,Mbalmayo Health District
2019-02-18,2019-02-24,0.0,,0.0,Centre,Mbankomo Health District
2019-02-18,2019-02-24,0.0,,0.0,Centre,Mfou Health District
2015-08-17,2015-08-23,0.0,,0.0,Centre,Obala Health District
2011-07-25,2011-07-31,0.0,,0.0,South-West,Wabane Health District
2011-07-25,2011-07-31,51.0,,0.0,South-West,Tiko Health District
2011-07-25,2011-07-31,1.0,,1.0,South-West,Limbe Health District
2011-07-25,2011-07-31,19.0,,1.0,South-West,Buea Health District
2011-07-25,2011-07-31,0.0,,0.0,South,Ambam Health District
2014-12-01,2014-12-07,0.0,,0.0,Centre,Awae Health District
2014-12-01,2014-12-07,0.0,,0.0,Centre,Ayos Health District
2014-12-01,2014-12-07,0.0,,0.0,Centre,Bafia Health District
2012-06-25,2012-07-01,0.0,,0.0,Far North,Makary Health District
2012-06-25,2012-07-01,0.0,,0.0,Far North,Meri Health District
2012-06-25,2012-07-01,0.0,,0.0,Far North,Mindif Health District
2012-06-25,2012-07-01,0.0,,0.0,Far North,Mogode Health District
2012-06-25,2012-07-01,0.0,,0.0,Centre,Efoulan Health District
2012-06-25,2012-07-01,0.0,,0.0,Centre,Elig Mfomo Health District
2012-06-25,2012-07-01,0.0,,0.0,Centre,Eseka Health District
2014-10-13,2014-10-19,0.0,,0.0,North-West,Wum Health District
2014-10-13,2014-10-19,0.0,,,North-West,Oku Health District
2014-10-13,2014-10-19,0.0,,0.0,North,Bibemi Health District
2015-09-28,2015-10-04,0.0,,0.0,Centre,Okola Health District
2015-09-28,2015-10-04,0.0,,0.0,Centre,Saa Health District
2015-09-28,2015-10-04,0.0,,0.0,Centre,Soa Health District
2016-05-16,2016-05-22,0.0,,0.0,Far North,Kar Hay Health District
2016-05-16,2016-05-22,0.0,,0.0,Far North,Kolofata Health District
2016-05-16,2016-05-22,0.0,,0.0,Far North,Kousseri Health District
2016-05-16,2016-05-22,0.0,,0.0,Far North,Koza Health District
2016-05-16,2016-05-22,0.0,,0.0,Far North,Mada Health District
2018-08-13,2018-08-19,0.0,,,South,Sangmelima Health District
2018-08-13,2018-08-19,0.0,,,South,Zoetele Health District
2014-08-25,2014-08-31,0.0,,0.0,Littoral,Melong Health District
2014-08-25,2014-08-31,0.0,,0.0,Littoral,Ndom Health District
2014-08-25,2014-08-31,0.0,,0.0,Littoral,New Bell Health District
2017-01-09,2017-01-15,0.0,,0.0,Adamawa,Djohong Health District
2017-01-09,2017-01-15,0.0,,0.0,Adamawa,Meiganga Health District
2017-01-09,2017-01-15,0.0,,0.0,Adamawa,Ngaoundal Health District
2017-01-09,2017-01-15,0.0,,0.0,Adamawa,Ngaoundere Rural Health District
2017-01-09,2017-01-15,0.0,,0.0,Adamawa,Ngaoundere Urban Health District
2017-01-09,2017-01-15,0.0,,0.0,Adamawa,Tibati Health District
2017-01-09,2017-01-15,0.0,,0.0,Adamawa,Tignere Health District
2017-01-02,2017-01-08,0.0,,0.0,South-West,Akwaya Health District
2017-01-02,2017-01-08,0.0,,0.0,South-West,Bakassi Health District
2017-01-02,2017-01-08,0.0,,0.0,South-West,Bangem Health District
2015-08-17,2015-08-23,0.0,,0.0,Centre,Okola Health District
2015-08-17,2015-08-23,0.0,,0.0,Centre,Saa Health District
2015-08-17,2015-08-23,0.0,,0.0,Centre,Soa Health District
2015-08-17,2015-08-23,0.0,,0.0,Centre,Djoungolo Health District
2012-06-25,2012-07-01,0.0,,0.0,Centre,Esse Health District
2012-06-25,2012-07-01,0.0,,0.0,Centre,Evodoula Health District
2012-06-25,2012-07-01,0.0,,0.0,Centre,Mbalmayo Health District
2012-06-25,2012-07-01,0.0,,0.0,Centre,Mbandjock Health District
2012-06-25,2012-07-01,0.0,,0.0,Centre,Mbankomo Health District
2012-06-25,2012-07-01,0.0,,0.0,Centre,Mfou Health District
2012-06-25,2012-07-01,0.0,,0.0,Centre,Monatele Health District
2012-06-25,2012-07-01,0.0,,0.0,Centre,Nanga Eboko Health District
2012-06-25,2012-07-01,0.0,,0.0,Centre,Ndikinimeki Health District
2016-02-08,2016-02-14,0.0,,0.0,Littoral,Njombe penja Health District
2016-02-08,2016-02-14,0.0,,0.0,Littoral,Nkondjock Health District
2016-02-08,2016-02-14,0.0,,0.0,Littoral,Nkongsamba Health District
2011-05-23,2011-05-29,0.0,,0.0,Centre,Biyem Assi Health District
2011-05-23,2011-05-29,0.0,,0.0,Centre,Yoko Health District
2018-03-26,2018-04-01,0.0,,,Centre,Mbalmayo Health District
2018-03-26,2018-04-01,0.0,,,Centre,Mbankomo Health District
2018-03-26,2018-04-01,0.0,,,Centre,Mfou Health District
2018-03-26,2018-04-01,0.0,,,Centre,Monatele Health District
2018-03-26,2018-04-01,0.0,,,Centre,Nanga Eboko Health District
2018-03-26,2018-04-01,0.0,,,Centre,Ndikinimeki Health District
2018-03-26,2018-04-01,0.0,,,Centre,Ngog Mapubi Health District
2018-03-26,2018-04-01,0.0,,,Centre,Ngoumou Health District
2018-03-26,2018-04-01,0.0,,,Centre,Ntui Health District
2018-03-26,2018-04-01,0.0,,,Centre,Saa Health District
2018-03-26,2018-04-01,0.0,,,Centre,Soa Health District
2018-03-26,2018-04-01,0.0,,,Centre,Djoungolo Health District
2018-03-26,2018-04-01,0.0,,,Centre,Cite Verte Health District
2018-03-26,2018-04-01,0.0,,,Centre,Nkolndongo Health District
2018-03-26,2018-04-01,0.0,,,Centre,Biyem Assi Health District
2018-03-26,2018-04-01,0.0,,,Centre,Nkolbisson Health District
2018-03-26,2018-04-01,0.0,,,Adamawa,Banyo Health District
2018-03-26,2018-04-01,0.0,,,Adamawa,Meiganga Health District
2018-03-26,2018-04-01,0.0,,,Adamawa,Tibati Health District
2018-03-26,2018-04-01,0.0,,,Adamawa,Tignere Health District
2018-03-19,2018-03-25,0.0,,,West,Bafoussam Health District
2018-03-19,2018-03-25,0.0,,,Far North,Fotokol Health District
2018-08-13,2018-08-19,0.0,,,West,Kekem Health District
2015-05-18,2015-05-24,0.0,,0.0,Far North,Bogo Health District
2015-05-18,2015-05-24,0.0,,0.0,Far North,Bourha Health District
2015-05-18,2015-05-24,0.0,,0.0,Far North,Gazawa Health District
2015-05-18,2015-05-24,0.0,,0.0,Far North,Goulfey Health District
2015-05-18,2015-05-24,0.0,,0.0,Far North,Guere Health District
2015-05-18,2015-05-24,0.0,,0.0,Far North,Guidiguis Health District
2015-05-18,2015-05-24,0.0,,0.0,Far North,Hina Health District
2015-05-18,2015-05-24,0.0,,0.0,Far North,Kaele Health District
2015-05-18,2015-05-24,0.0,,0.0,Far North,Kar Hay Health District
2015-05-18,2015-05-24,0.0,,0.0,Far North,Kolofata Health District
2015-05-18,2015-05-24,0.0,,0.0,Far North,Kousseri Health District
2012-01-16,2012-01-22,0.0,,0.0,North-West,Nwa Health District
2012-01-16,2012-01-22,0.0,,0.0,North-West,Santa Health District
2017-09-18,2017-09-24,0.0,,0.0,South,Ambam Health District
2017-09-18,2017-09-24,0.0,,0.0,South,Djoum Health District
2017-09-18,2017-09-24,0.0,,0.0,South,Ebolowa Health District
2017-09-18,2017-09-24,0.0,,0.0,South,Kribi Health District
2017-09-18,2017-09-24,0.0,,0.0,South,Lolodorf Health District
2017-09-18,2017-09-24,0.0,,0.0,South,Meyomessala Health District
2017-09-18,2017-09-24,0.0,,0.0,South,Mvangan Health District
2017-09-18,2017-09-24,0.0,,0.0,South,Olamze Health District
2017-09-18,2017-09-24,0.0,,0.0,South,Sangmelima Health District
2017-09-18,2017-09-24,0.0,,0.0,South,Zoetele Health District
2017-09-18,2017-09-24,0.0,,0.0,West,Bafang Health District
2013-08-05,2013-08-11,0.0,,0.0,Adamawa,Meiganga Health District
2013-08-05,2013-08-11,0.0,,0.0,Adamawa,Ngaoundere Rural Health District
2013-08-05,2013-08-11,0.0,,0.0,Adamawa,Ngaoundere Urban Health District
2013-08-05,2013-08-11,0.0,,0.0,Adamawa,Tibati Health District
2013-08-05,2013-08-11,0.0,,0.0,Adamawa,Tignere Health District
2013-07-29,2013-08-04,0.0,,0.0,South-West,Akwaya Health District
2013-07-29,2013-08-04,0.0,,0.0,South-West,Bakassi Health District
2013-07-29,2013-08-04,0.0,,0.0,South-West,Bangem Health District
2013-07-29,2013-08-04,0.0,,0.0,South-West,Buea Health District
2013-07-29,2013-08-04,0.0,,0.0,South-West,Ekondo Titi Health District
2013-07-29,2013-08-04,0.0,,0.0,South-West,Eyumodjock Health District
2013-07-29,2013-08-04,0.0,,0.0,South-West,Fontem Health District
2013-07-29,2013-08-04,0.0,,0.0,South-West,Konye Health District
2016-04-11,2016-04-17,0.0,,0.0,Far North,Moutourwa Health District
2016-10-17,2016-10-23,0.0,,0.0,Centre,Biyem Assi Health District
2016-10-17,2016-10-23,0.0,,0.0,Centre,Nkolbisson Health District
2016-10-17,2016-10-23,0.0,,0.0,Adamawa,Ngaoundere Urban Health District
2016-10-17,2016-10-23,0.0,,0.0,Adamawa,Tibati Health District
2013-11-25,2013-12-01,0.0,,0.0,Far North,Bourha Health District
2013-11-25,2013-12-01,0.0,,0.0,Far North,Goulfey Health District
2013-11-25,2013-12-01,0.0,,0.0,Far North,Guere Health District
2013-11-25,2013-12-01,0.0,,0.0,Far North,Guidiguis Health District
2013-11-25,2013-12-01,0.0,,0.0,Far North,Hina Health District
2013-11-25,2013-12-01,0.0,,0.0,Far North,Kaele Health District
2013-11-25,2013-12-01,0.0,,0.0,Far North,Kar Hay Health District
2013-11-25,2013-12-01,0.0,,0.0,Far North,Kolofata Health District
2013-11-25,2013-12-01,0.0,,0.0,Far North,Kousseri Health District
2013-11-25,2013-12-01,0.0,,0.0,Far North,Koza Health District
2013-11-25,2013-12-01,0.0,,0.0,Far North,Maga Health District
2012-01-16,2012-01-22,0.0,,0.0,Littoral,Nkongsamba Health District
2012-01-16,2012-01-22,0.0,,0.0,Littoral,Pouma Health District
2012-01-16,2012-01-22,0.0,,0.0,Littoral,Yabassi Health District
2012-01-16,2012-01-22,2.0,,0.0,Littoral,Nylon Health District
2012-01-16,2012-01-22,0.0,,0.0,East,Abong Mbang Health District
2012-01-16,2012-01-22,0.0,,0.0,East,Batouri Health District
2012-01-16,2012-01-22,0.0,,0.0,East,Bertoua Health District
2012-01-16,2012-01-22,0.0,,0.0,East,Betare Oya Health District
2012-01-16,2012-01-22,0.0,,0.0,East,Doume Health District
2012-01-16,2012-01-22,0.0,,0.0,East,Garoua Boulai Health District
2012-01-16,2012-01-22,0.0,,0.0,East,Kette Health District
2012-01-16,2012-01-22,0.0,,0.0,East,Lomie Health District
2012-01-16,2012-01-22,0.0,,0.0,East,Mbang Health District
2012-01-16,2012-01-22,0.0,,0.0,East,Messamena Health District
2012-01-16,2012-01-22,0.0,,0.0,Far North,Goulfey Health District
2012-01-16,2012-01-22,0.0,,0.0,Far North,Guere Health District
2012-01-16,2012-01-22,0.0,,0.0,Far North,Guidiguis Health District
2012-01-16,2012-01-22,0.0,,0.0,Far North,Hina Health District
2012-01-16,2012-01-22,0.0,,0.0,Far North,Kaele Health District
2012-01-16,2012-01-22,0.0,,0.0,Far North,Kar Hay Health District
2012-01-16,2012-01-22,0.0,,0.0,Far North,Kolofata Health District
2012-01-16,2012-01-22,0.0,,0.0,Far North,Kousseri Health District
2012-01-16,2012-01-22,0.0,,0.0,Far North,Koza Health District
2012-01-16,2012-01-22,0.0,,0.0,Far North,Mada Health District
2012-01-16,2012-01-22,0.0,,0.0,Far North,Maga Health District
2012-01-16,2012-01-22,0.0,,0.0,Far North,Makary Health District
2012-01-16,2012-01-22,0.0,,0.0,Centre,Ayos Health District
2012-01-16,2012-01-22,0.0,,0.0,Centre,Bafia Health District
2012-01-16,2012-01-22,0.0,,0.0,Centre,Ebebda Health District
2012-01-16,2012-01-22,0.0,,0.0,Centre,Efoulan Health District
2012-01-16,2012-01-22,0.0,,0.0,Centre,Elig Mfomo Health District
2012-01-16,2012-01-22,0.0,,0.0,Centre,Eseka Health District
2012-01-16,2012-01-22,0.0,,0.0,Centre,Esse Health District
2012-01-16,2012-01-22,0.0,,0.0,Centre,Evodoula Health District
2012-01-16,2012-01-22,0.0,,0.0,Centre,Mbalmayo Health District
2012-01-16,2012-01-22,0.0,,0.0,Centre,Mbandjock Health District
2012-01-16,2012-01-22,0.0,,0.0,Centre,Mbankomo Health District
2012-01-16,2012-01-22,0.0,,0.0,Centre,Mfou Health District
2012-01-16,2012-01-22,0.0,,0.0,Centre,Monatele Health District
2012-01-16,2012-01-22,0.0,,0.0,Centre,Nanga Eboko Health District
2014-12-22,2014-12-28,0.0,,0.0,Adamawa,Bankim Health District
2014-12-22,2014-12-28,0.0,,0.0,Adamawa,Banyo Health District
2012-01-16,2012-01-22,0.0,,0.0,Adamawa,Djohong Health District
2014-12-22,2014-12-28,0.0,,0.0,Adamawa,Djohong Health District
2014-12-22,2014-12-28,0.0,,0.0,Adamawa,Meiganga Health District
2014-12-22,2014-12-28,0.0,,0.0,Adamawa,Ngaoundere Rural Health District
2012-01-16,2012-01-22,0.0,,0.0,Adamawa,Meiganga Health District
2014-12-22,2014-12-28,0.0,,0.0,Adamawa,Ngaoundere Urban Health District
2014-12-22,2014-12-28,0.0,,0.0,Adamawa,Tibati Health District
2012-01-16,2012-01-22,0.0,,0.0,Adamawa,Ngaoundere Rural Health District
2014-12-22,2014-12-28,0.0,,0.0,Adamawa,Tignere Health District
2014-12-22,2014-12-28,0.0,,,Adamawa,Ngaoundal Health District
2012-01-16,2012-01-22,0.0,,0.0,Adamawa,Ngaoundere Urban Health District
2012-01-09,2012-01-15,0.0,,0.0,South-West,Kumba Health District
2012-01-09,2012-01-15,0.0,,0.0,South-West,Limbe Health District
2012-01-09,2012-01-15,0.0,,0.0,South-West,Mamfe Health District
2012-01-09,2012-01-15,0.0,,0.0,South-West,Mbonge Health District
2012-01-09,2012-01-15,0.0,,0.0,South-West,Muyuka Health District
2012-01-09,2012-01-15,0.0,,0.0,South-West,Nguti Health District
2012-01-09,2012-01-15,0.0,,0.0,South-West,Tiko Health District
2012-01-09,2012-01-15,0.0,,0.0,South-West,Tombel Health District
2012-01-09,2012-01-15,0.0,,0.0,South-West,Wabane Health District
2012-01-09,2012-01-15,0.0,,0.0,South,Ambam Health District
2012-01-09,2012-01-15,0.0,,0.0,South,Djoum Health District
2012-01-09,2012-01-15,0.0,,0.0,South,Ebolowa Health District
2012-01-09,2012-01-15,0.0,,0.0,South,Kribi Health District
2012-01-09,2012-01-15,0.0,,0.0,South,Lolodorf Health District
2012-01-09,2012-01-15,0.0,,0.0,North-West,Benakuma Health District
2012-01-09,2012-01-15,0.0,,0.0,North-West,Fundong Health District
2012-01-09,2012-01-15,0.0,,0.0,North-West,Bafut Health District
2012-01-09,2012-01-15,0.0,,0.0,North-West,Bali Health District
2012-01-09,2012-01-15,0.0,,0.0,North-West,Kumbo East Health District
2012-01-09,2012-01-15,0.0,,0.0,North-West,Kumbo West Health District
2012-01-09,2012-01-15,0.0,,0.0,North-West,Mbengwi Health District
2012-01-09,2012-01-15,0.0,,0.0,North-West,Ndop Health District
2012-01-09,2012-01-15,0.0,,0.0,North-West,Ndu Health District
2012-01-09,2012-01-15,0.0,,0.0,North-West,Njikwa Health District
2012-01-09,2012-01-15,0.0,,0.0,North-West,Nkambe Health District
2012-01-09,2012-01-15,0.0,,0.0,North-West,Nwa Health District
2012-01-09,2012-01-15,0.0,,0.0,North-West,Santa Health District
2013-12-30,2014-01-05,0.0,,0.0,Far North,Roua Health District
2013-12-30,2014-01-05,0.0,,0.0,Far North,Tokombere Health District
2013-12-30,2014-01-05,0.0,,0.0,Far North,Vele Health District
2013-12-30,2014-01-05,0.0,,0.0,Far North,Yagoua Health District
2013-12-30,2014-01-05,0.0,,,Far North,Gazawa Health District
2013-12-30,2014-01-05,0.0,,0.0,Centre,Akonolinga Health District
2013-12-30,2014-01-05,0.0,,0.0,Centre,Awae Health District
2013-12-30,2014-01-05,0.0,,0.0,Centre,Ayos Health District
2013-12-30,2014-01-05,0.0,,0.0,Centre,Bafia Health District
2013-12-30,2014-01-05,0.0,,0.0,Centre,Ebebda Health District
2012-06-25,2012-07-01,0.0,,0.0,Centre,Obala Health District
2012-06-25,2012-07-01,0.0,,0.0,Centre,Okola Health District
2012-06-25,2012-07-01,0.0,,0.0,Centre,Saa Health District
2012-06-25,2012-07-01,0.0,,0.0,Centre,Soa Health District
2012-06-18,2012-06-24,0.0,,0.0,South-West,Akwaya Health District
2012-06-18,2012-06-24,0.0,,0.0,South-West,Bakassi Health District
2012-06-18,2012-06-24,0.0,,0.0,South-West,Bangem Health District
2012-06-18,2012-06-24,0.0,,0.0,South-West,Buea Health District
2012-06-18,2012-06-24,0.0,,0.0,South-West,Ekondo Titi Health District
2011-06-20,2011-06-26,0.0,,0.0,Far North,Bogo Health District
2011-06-20,2011-06-26,0.0,,0.0,Far North,Bourha Health District
2011-06-20,2011-06-26,0.0,,0.0,Far North,Guidiguis Health District
2011-06-20,2011-06-26,0.0,,0.0,Far North,Hina Health District
2011-06-20,2011-06-26,0.0,,0.0,Far North,Kaele Health District
2011-06-20,2011-06-26,0.0,,0.0,Far North,Kar Hay Health District
2011-06-20,2011-06-26,0.0,,0.0,Far North,Kolofata Health District
2011-06-20,2011-06-26,0.0,,0.0,Far North,Koza Health District
2011-06-20,2011-06-26,0.0,,0.0,Far North,Mada Health District
2011-06-20,2011-06-26,0.0,,0.0,Far North,Makary Health District
2014-07-28,2014-08-03,0.0,,0.0,Far North,Moulvoudaye Health District
2014-07-28,2014-08-03,0.0,,0.0,Far North,Moutourwa Health District
2014-07-28,2014-08-03,0.0,,0.0,Far North,Pette Health District
2014-07-28,2014-08-03,0.0,,0.0,Far North,Roua Health District
2014-07-28,2014-08-03,0.0,,0.0,Far North,Tokombere Health District
2014-07-28,2014-08-03,0.0,,0.0,Far North,Vele Health District
