Index,Location,TL,TR,deaths,sCh,cCh,CFR,reporting_date,source_index,source,confidence_weight,processing_notes,source_database,delete_flag,region_en,region_fr
183666,AFR::CMR,2018-06-22,2018-06-22,0.0,0.0,,,2018-06-22,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183667,AFR::CMR,2018-06-23,2018-06-23,0.0,0.0,,,2018-06-23,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183668,AFR::CMR,2018-06-24,2018-06-24,0.0,0.0,,,2018-06-24,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183669,AFR::CMR,2018-06-25,2018-06-25,0.0,0.0,,,2018-06-25,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183670,AFR::CMR,2018-06-26,2018-06-26,0.0,0.0,,,2018-06-26,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183671,AFR::CMR,2018-06-27,2018-06-27,2.0,5.0,,40.0,2018-06-27,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 5 cases, 2 deaths",JHU,0,,
183672,AFR::CMR,2018-06-28,2018-06-28,0.0,3.0,,0.0,2018-06-28,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 3 cases, 0 deaths",JHU,0,,
183673,AFR::CMR,2018-06-29,2018-06-29,1.0,5.0,,20.0,2018-06-29,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 5 cases, 1 deaths",JHU,0,,
183674,AFR::CMR,2018-06-30,2018-06-30,0.0,1.0,,0.0,2018-06-30,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases, 0 deaths",JHU,0,,
183675,AFR::CMR,2018-07-01,2018-07-01,1.0,5.0,,20.0,2018-07-01,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 5 cases, 1 deaths",JHU,0,,
183676,AFR::CMR,2018-07-02,2018-07-02,1.0,2.0,,50.0,2018-07-02,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2 cases, 1 deaths",JHU,0,,
183677,AFR::CMR,2018-07-03,2018-07-03,0.0,0.0,,,2018-07-03,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183678,AFR::CMR,2018-07-04,2018-07-04,0.0,3.0,,0.0,2018-07-04,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 3 cases, 0 deaths",JHU,0,,
183679,AFR::CMR,2018-07-05,2018-07-05,0.0,3.0,,0.0,2018-07-05,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 3 cases, 0 deaths",JHU,0,,
183680,AFR::CMR,2018-07-06,2018-07-06,0.0,0.0,,,2018-07-06,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183681,AFR::CMR,2018-07-07,2018-07-07,0.0,4.0,,0.0,2018-07-07,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 4 cases, 0 deaths",JHU,0,,
183682,AFR::CMR,2018-07-08,2018-07-08,0.0,3.0,,0.0,2018-07-08,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 3 cases, 0 deaths",JHU,0,,
183683,AFR::CMR,2018-07-09,2018-07-09,0.0,0.0,,,2018-07-09,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183684,AFR::CMR,2018-07-10,2018-07-10,0.0,2.0,,0.0,2018-07-10,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2 cases, 0 deaths",JHU,0,,
183685,AFR::CMR,2018-07-11,2018-07-11,0.0,0.0,,,2018-07-11,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183686,AFR::CMR,2018-07-12,2018-07-12,0.0,2.0,,0.0,2018-07-12,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2 cases, 0 deaths",JHU,0,,
183687,AFR::CMR,2018-07-13,2018-07-13,1.0,2.0,,50.0,2018-07-13,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2 cases, 1 deaths",JHU,0,,
183688,AFR::CMR,2018-07-14,2018-07-14,0.0,2.0,,0.0,2018-07-14,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2 cases, 0 deaths",JHU,0,,
183689,AFR::CMR,2018-07-15,2018-07-15,0.0,1.0,,0.0,2018-07-15,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases, 0 deaths",JHU,0,,
183690,AFR::CMR,2018-07-16,2018-07-16,0.0,2.0,,0.0,2018-07-16,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2 cases, 0 deaths",JHU,0,,
183691,AFR::CMR,2018-07-17,2018-07-17,1.0,5.0,,20.0,2018-07-17,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 5 cases, 1 deaths",JHU,0,,
183692,AFR::CMR,2018-07-18,2018-07-18,1.0,0.0,,,2018-07-18,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 1 deaths",JHU,0,,
183693,AFR::CMR,2018-07-19,2018-07-19,1.0,3.0,,33.3,2018-07-19,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 3 cases, 1 deaths",JHU,0,,
183694,AFR::CMR,2018-07-20,2018-07-20,0.0,4.0,,0.0,2018-07-20,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 4 cases, 0 deaths",JHU,0,,
183695,AFR::CMR,2018-07-21,2018-07-21,0.0,2.0,,0.0,2018-07-21,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2 cases, 0 deaths",JHU,0,,
183696,AFR::CMR,2018-07-22,2018-07-22,0.0,1.0,,0.0,2018-07-22,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases, 0 deaths",JHU,0,,
183697,AFR::CMR,2018-07-23,2018-07-23,0.0,3.0,,0.0,2018-07-23,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 3 cases, 0 deaths",JHU,0,,
183698,AFR::CMR,2018-07-24,2018-07-24,0.0,4.0,,0.0,2018-07-24,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 4 cases, 0 deaths",JHU,0,,
183699,AFR::CMR,2018-07-25,2018-07-25,0.0,3.0,,0.0,2018-07-25,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 3 cases, 0 deaths",JHU,0,,
183700,AFR::CMR,2018-07-26,2018-07-26,0.0,0.0,,,2018-07-26,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183701,AFR::CMR,2018-07-27,2018-07-27,1.0,3.0,,33.3,2018-07-27,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 3 cases, 1 deaths",JHU,0,,
183702,AFR::CMR,2018-07-28,2018-07-28,0.0,2.0,,0.0,2018-07-28,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2 cases, 0 deaths",JHU,0,,
183703,AFR::CMR,2018-07-29,2018-07-29,0.0,4.0,,0.0,2018-07-29,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 4 cases, 0 deaths",JHU,0,,
183704,AFR::CMR,2018-07-30,2018-07-30,0.0,3.0,,0.0,2018-07-30,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 3 cases, 0 deaths",JHU,0,,
183705,AFR::CMR,2018-07-31,2018-07-31,0.0,2.0,,0.0,2018-07-31,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2 cases, 0 deaths",JHU,0,,
183706,AFR::CMR,2018-08-01,2018-08-01,0.0,1.0,,0.0,2018-08-01,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases, 0 deaths",JHU,0,,
183707,AFR::CMR,2018-08-02,2018-08-02,0.0,1.0,,0.0,2018-08-02,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases, 0 deaths",JHU,0,,
183708,AFR::CMR,2018-08-03,2018-08-03,0.0,1.0,,0.0,2018-08-03,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases, 0 deaths",JHU,0,,
183709,AFR::CMR,2018-08-04,2018-08-04,0.0,4.0,,0.0,2018-08-04,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 4 cases, 0 deaths",JHU,0,,
183710,AFR::CMR,2018-08-05,2018-08-05,0.0,1.0,,0.0,2018-08-05,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases, 0 deaths",JHU,0,,
183711,AFR::CMR,2018-08-06,2018-08-06,0.0,3.0,,0.0,2018-08-06,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 3 cases, 0 deaths",JHU,0,,
183712,AFR::CMR,2018-08-07,2018-08-07,0.0,1.0,,0.0,2018-08-07,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases, 0 deaths",JHU,0,,
183713,AFR::CMR,2018-08-08,2018-08-08,1.0,4.0,,25.0,2018-08-08,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 4 cases, 1 deaths",JHU,0,,
183714,AFR::CMR,2018-08-09,2018-08-09,0.0,0.0,,,2018-08-09,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183715,AFR::CMR,2018-08-10,2018-08-10,0.0,4.0,,0.0,2018-08-10,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 4 cases, 0 deaths",JHU,0,,
183716,AFR::CMR,2018-08-11,2018-08-11,1.0,4.0,,25.0,2018-08-11,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 4 cases, 1 deaths",JHU,0,,
183717,AFR::CMR,2018-08-12,2018-08-12,0.0,2.0,,0.0,2018-08-12,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2 cases, 0 deaths",JHU,0,,
183718,AFR::CMR,2018-08-13,2018-08-13,1.0,3.0,,33.3,2018-08-13,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 3 cases, 1 deaths",JHU,0,,
183719,AFR::CMR,2018-08-14,2018-08-14,0.0,4.0,,0.0,2018-08-14,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 4 cases, 0 deaths",JHU,0,,
183720,AFR::CMR,2018-08-15,2018-08-15,0.0,3.0,,0.0,2018-08-15,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 3 cases, 0 deaths",JHU,0,,
183721,AFR::CMR,2018-08-16,2018-08-16,0.0,5.0,,0.0,2018-08-16,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 5 cases, 0 deaths",JHU,0,,
183722,AFR::CMR,2018-08-17,2018-08-17,0.0,3.0,,0.0,2018-08-17,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 3 cases, 0 deaths",JHU,0,,
183723,AFR::CMR,2018-08-18,2018-08-18,0.0,5.0,,0.0,2018-08-18,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 5 cases, 0 deaths",JHU,0,,
183724,AFR::CMR,2018-08-19,2018-08-19,0.0,2.0,,0.0,2018-08-19,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2 cases, 0 deaths",JHU,0,,
183725,AFR::CMR,2018-08-20,2018-08-20,0.0,0.0,,,2018-08-20,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183726,AFR::CMR,2018-08-21,2018-08-21,1.0,5.0,,20.0,2018-08-21,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 5 cases, 1 deaths",JHU,0,,
183727,AFR::CMR,2018-08-22,2018-08-22,0.0,2.0,,0.0,2018-08-22,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2 cases, 0 deaths",JHU,0,,
183728,AFR::CMR,2018-08-23,2018-08-23,0.0,4.0,,0.0,2018-08-23,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 4 cases, 0 deaths",JHU,0,,
183729,AFR::CMR,2018-08-24,2018-08-24,0.0,4.0,,0.0,2018-08-24,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 4 cases, 0 deaths",JHU,0,,
183730,AFR::CMR,2018-08-25,2018-08-25,0.0,7.0,,0.0,2018-08-25,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 7 cases, 0 deaths",JHU,0,,
183731,AFR::CMR,2018-08-26,2018-08-26,1.0,0.0,,,2018-08-26,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 1 deaths",JHU,0,,
183732,AFR::CMR,2018-08-27,2018-08-27,0.0,2.0,,0.0,2018-08-27,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2 cases, 0 deaths",JHU,0,,
183733,AFR::CMR,2018-08-28,2018-08-28,2.0,5.0,,40.0,2018-08-28,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 5 cases, 2 deaths",JHU,0,,
183734,AFR::CMR,2018-08-29,2018-08-29,2.0,8.0,,25.0,2018-08-29,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 8 cases, 2 deaths",JHU,0,,
183735,AFR::CMR,2018-08-30,2018-08-30,0.0,2.0,,0.0,2018-08-30,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2 cases, 0 deaths",JHU,0,,
183736,AFR::CMR,2018-08-31,2018-08-31,0.0,3.0,,0.0,2018-08-31,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 3 cases, 0 deaths",JHU,0,,
183737,AFR::CMR,2018-09-01,2018-09-01,1.0,0.0,,,2018-09-01,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 1 deaths",JHU,0,,
183738,AFR::CMR,2018-09-02,2018-09-02,0.0,0.0,,,2018-09-02,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183739,AFR::CMR,2018-09-03,2018-09-03,0.0,0.0,,,2018-09-03,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183740,AFR::CMR,2018-09-04,2018-09-04,0.0,2.0,,0.0,2018-09-04,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2 cases, 0 deaths",JHU,0,,
183741,AFR::CMR,2018-09-05,2018-09-05,0.0,3.0,,0.0,2018-09-05,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 3 cases, 0 deaths",JHU,0,,
183742,AFR::CMR,2018-09-06,2018-09-06,0.0,1.0,,0.0,2018-09-06,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases, 0 deaths",JHU,0,,
183743,AFR::CMR,2018-09-07,2018-09-07,1.0,6.0,,16.7,2018-09-07,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 6 cases, 1 deaths",JHU,0,,
183744,AFR::CMR,2018-09-08,2018-09-08,0.0,8.0,,0.0,2018-09-08,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 8 cases, 0 deaths",JHU,0,,
183745,AFR::CMR,2018-09-09,2018-09-09,0.0,4.0,,0.0,2018-09-09,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 4 cases, 0 deaths",JHU,0,,
183746,AFR::CMR,2018-09-10,2018-09-10,0.0,1.0,,0.0,2018-09-10,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 1 cases, 0 deaths",JHU,0,,
183747,AFR::CMR,2018-09-11,2018-09-11,1.0,5.0,,20.0,2018-09-11,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 5 cases, 1 deaths",JHU,0,,
183748,AFR::CMR,2018-09-12,2018-09-12,2.0,14.0,,14.3,2018-09-12,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 14 cases, 2 deaths",JHU,0,,
183749,AFR::CMR,2018-09-13,2018-09-13,0.0,6.0,,0.0,2018-09-13,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 6 cases, 0 deaths",JHU,0,,
183750,AFR::CMR,2018-09-14,2018-09-14,0.0,11.0,,0.0,2018-09-14,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 11 cases, 0 deaths",JHU,0,,
183751,AFR::CMR,2018-09-15,2018-09-15,1.0,7.0,,14.3,2018-09-15,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 7 cases, 1 deaths",JHU,0,,
183752,AFR::CMR,2018-09-16,2018-09-16,0.0,2.0,,0.0,2018-09-16,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2 cases, 0 deaths",JHU,0,,
183753,AFR::CMR,2018-09-17,2018-09-17,0.0,0.0,,,2018-09-17,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 0 cases, 0 deaths",JHU,0,,
183754,AFR::CMR,2018-09-18,2018-09-18,0.0,5.0,,0.0,2018-09-18,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 5 cases, 0 deaths",JHU,0,,
183755,AFR::CMR,2018-09-19,2018-09-19,1.0,4.0,,25.0,2018-09-19,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 4 cases, 1 deaths",JHU,0,,
183756,AFR::CMR,2018-09-20,2018-09-20,1.0,4.0,,25.0,2018-09-20,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 4 cases, 1 deaths",JHU,0,,
183757,AFR::CMR,2018-09-21,2018-09-21,0.0,6.0,,0.0,2018-09-21,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 6 cases, 0 deaths",JHU,0,,
183758,AFR::CMR,2018-09-22,2018-09-22,2.0,14.0,,14.3,2018-09-22,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 14 cases, 2 deaths",JHU,0,,
183759,AFR::CMR,2018-09-23,2018-09-23,0.0,6.0,,0.0,2018-09-23,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 6 cases, 0 deaths",JHU,0,,
183760,AFR::CMR,2018-09-24,2018-09-24,0.0,9.0,,0.0,2018-09-24,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 9 cases, 0 deaths",JHU,0,,
183761,AFR::CMR,2018-09-25,2018-09-25,0.0,10.0,,0.0,2018-09-25,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 10 cases, 0 deaths",JHU,0,,
183762,AFR::CMR,2018-09-26,2018-09-26,0.0,2.0,,0.0,2018-09-26,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 2 cases, 0 deaths",JHU,0,,
183763,AFR::CMR,2018-09-27,2018-09-27,0.0,10.0,,0.0,2018-09-27,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 10 cases, 0 deaths",JHU,0,,
183764,AFR::CMR,2018-09-28,2018-09-28,0.0,10.0,,0.0,2018-09-28,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 10 cases, 0 deaths",JHU,0,,
183765,AFR::CMR,2018-09-29,2018-09-29,0.0,3.0,,0.0,2018-09-29,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 3 cases, 0 deaths",JHU,0,,
183766,AFR::CMR,2018-09-30,2018-09-30,0.0,5.0,,0.0,2018-09-30,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 5 cases, 0 deaths",JHU,0,,
183767,AFR::CMR,2018-10-01,2018-10-01,0.0,6.0,,0.0,2018-10-01,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 6 cases, 0 deaths",JHU,0,,
183768,AFR::CMR,2018-10-02,2018-10-02,0.0,4.0,,0.0,2018-10-02,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 4 cases, 0 deaths",JHU,0,,
183769,AFR::CMR,2018-10-03,2018-10-03,0.0,7.0,,0.0,2018-10-03,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 7 cases, 0 deaths",JHU,0,,
183770,AFR::CMR,2018-10-04,2018-10-04,0.0,3.0,,0.0,2018-10-04,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 3 cases, 0 deaths",JHU,0,,
183771,AFR::CMR,2018-10-05,2018-10-05,0.0,4.0,,0.0,2018-10-05,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 4 cases, 0 deaths",JHU,0,,
183772,AFR::CMR,2018-10-06,2018-10-06,0.0,7.0,,0.0,2018-10-06,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 7 cases, 0 deaths",JHU,0,,
183773,AFR::CMR,2018-10-07,2018-10-07,1.0,9.0,,11.1,2018-10-07,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 9 cases, 1 deaths",JHU,0,,
183774,AFR::CMR,2018-10-08,2018-10-08,0.0,4.0,,0.0,2018-10-08,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 4 cases, 0 deaths",JHU,0,,
183775,AFR::CMR,2018-10-09,2018-10-09,0.0,3.0,,0.0,2018-10-09,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 3 cases, 0 deaths",JHU,0,,
183776,AFR::CMR,2018-10-10,2018-10-10,0.0,5.0,,0.0,2018-10-10,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 5 cases, 0 deaths",JHU,0,,
183777,AFR::CMR,2018-10-11,2018-10-11,2.0,13.0,,15.4,2018-10-11,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 13 cases, 2 deaths",JHU,0,,
183778,AFR::CMR,2018-10-12,2018-10-12,0.0,8.0,,0.0,2018-10-12,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 8 cases, 0 deaths",JHU,0,,
183779,AFR::CMR,2018-10-13,2018-10-13,0.0,5.0,,0.0,2018-10-13,20,WHO AFRO Surveillance Report (UID: 21017),0.97,"Converted from JHU database. Primary: True, Phantom: False - JHU reported 5 cases, 0 deaths",JHU,0,,
