region_en,TL,TR,Location,deaths,sCh,cCh,rainfall_avg,temp_avg,humidity_avg
Far North,2011-04-04,2011-04-10,27,0.0,4.0,0.0,0.7342857142857142,29.668571428571425,12.367142857142856
Far North,2011-04-11,2011-04-17,27,0.0,12.0,0.0,0.03142857142857143,31.18857142857143,22.271428571428576
Far North,2011-04-18,2011-04-24,27,3.0,25.0,0.0,0.28428571428571425,32.61571428571428,25.107142857142858
Far North,2011-04-25,2011-05-01,27,2.0,36.0,0.0,0.5228571428571428,31.367142857142856,46.559999999999995
Far North,2011-05-02,2011-05-08,27,3.0,43.0,0.0,0.31999999999999995,31.837142857142858,44.65857142857143
Far North,2011-05-09,2011-05-15,27,4.0,88.0,0.0,0.24,30.537142857142857,48.314285714285724
Far North,2011-05-16,2011-05-22,27,1.0,62.0,0.0,3.882857142857142,30.18428571428571,51.32285714285713
Far North,2011-05-23,2011-05-29,27,1.0,82.0,0.0,1.6514285714285712,27.467142857142857,64.80142857142857
Far North,2011-05-30,2011-06-05,27,0.0,66.0,0.0,2.9385714285714286,29.732857142857142,57.30142857142857
Far North,2011-06-01,2011-08-12,1,59.0,0.0,0.0,4.674520547945206,26.583150684931507,69.81890410958904
Far North,2011-06-06,2011-06-12,27,1.0,75.0,0.0,1.8957142857142857,28.532857142857146,61.714285714285715
Far North,2011-06-13,2011-06-19,27,2.0,56.0,0.0,3.59,28.638571428571428,60.365714285714276
Far North,2011-06-20,2011-06-26,27,4.0,55.0,0.0,5.890000000000001,27.404285714285717,65.82
Far North,2011-06-27,2011-07-03,27,3.0,60.0,0.0,7.708571428571427,26.720000000000002,67.48714285714286
Far North,2011-07-04,2011-07-10,27,5.0,65.0,0.0,1.6300000000000001,26.864285714285717,66.3742857142857
Far North,2011-07-11,2011-07-17,27,13.0,153.0,0.0,5.307142857142857,25.154285714285713,74.07571428571428
Far North,2011-07-18,2011-07-24,27,11.0,163.0,0.0,4.845714285714287,25.48857142857143,75.07714285714285
Far North,2011-07-25,2011-07-31,27,8.0,189.0,0.0,3.244285714285714,25.142857142857142,76.46142857142856
Far North,2011-08-01,2011-08-07,27,9.0,289.0,0.0,5.875714285714286,24.875714285714285,79.85285714285715
Far North,2011-08-08,2011-08-14,27,9.0,262.0,0.0,14.765714285714285,23.658571428571427,84.77999999999999
Far North,2011-08-15,2011-08-21,27,9.0,414.0,0.0,5.572857142857143,23.255714285714284,86.64857142857143
Far North,2011-08-22,2011-08-28,27,11.0,515.0,0.0,5.434285714285714,23.77857142857143,83.81285714285714
Far North,2011-08-29,2011-09-04,27,13.0,405.0,0.0,6.725714285714285,23.985714285714288,83.0
Far North,2011-09-05,2011-09-11,27,5.0,233.0,0.0,6.921428571428571,23.907142857142862,84.20285714285716
Far North,2011-09-12,2011-09-18,27,5.0,283.0,0.0,3.905714285714286,23.155714285714286,84.98571428571428
Far North,2011-09-19,2011-09-25,27,5.0,212.0,0.0,3.972857142857143,24.565714285714286,81.78285714285714
Far North,2011-09-23,2011-12-11,1,39.0,802.0,0.0,0.45562500000000006,24.66675,48.025375000000004
Far North,2011-09-26,2011-10-02,27,2.0,183.0,0.0,1.0285714285714285,24.798571428571428,79.48285714285714
Far North,2011-10-03,2011-10-09,27,5.0,111.0,0.0,2.0928571428571425,25.2,77.36714285714287
