region_en,TL,TR,Location,deaths,sCh,cCh
Adamawa,2017-11-06,2017-11-12,9,0.0,0.0,0.0
Adamawa,2017-11-13,2017-11-19,9,0.0,0.0,0.0
Adamawa,2017-11-20,2017-11-26,9,0.0,0.0,0.0
Adamawa,2017-11-27,2017-12-03,9,0.0,0.0,0.0
Adamawa,2017-12-04,2017-12-10,9,0.0,0.0,0.0
Adamawa,2017-12-11,2017-12-17,9,0.0,0.0,0.0
Adamawa,2017-12-18,2017-12-24,9,0.0,0.0,0.0
Adamawa,2017-12-25,2017-12-31,9,0.0,0.0,0.0
Adamawa,2018-01-01,2018-01-07,7,0.0,0.0,0.0
Adamawa,2018-01-01,2018-12-30,5,0.0,0.0,0.0
Adamawa,2018-01-08,2018-01-14,7,0.0,0.0,0.0
Adamawa,2018-01-15,2018-01-21,7,0.0,0.0,0.0
Adamawa,2018-01-22,2018-01-28,7,0.0,0.0,0.0
Adamawa,2018-01-29,2018-02-04,7,0.0,0.0,0.0
Adamawa,2018-02-05,2018-02-11,7,0.0,0.0,0.0
Adamawa,2018-02-12,2018-02-18,7,0.0,0.0,0.0
Adamawa,2018-02-19,2018-02-25,7,0.0,0.0,0.0
Adamawa,2018-02-26,2018-03-04,7,0.0,0.0,0.0
Adamawa,2018-03-05,2018-03-11,7,0.0,0.0,0.0
Adamawa,2018-03-12,2018-03-18,7,0.0,0.0,0.0
Adamawa,2018-03-19,2018-03-25,7,0.0,0.0,0.0
Adamawa,2018-03-26,2018-04-01,7,0.0,0.0,0.0
Adamawa,2018-04-02,2018-04-08,7,0.0,0.0,0.0
Adamawa,2018-04-09,2018-04-15,7,0.0,0.0,0.0
Adamawa,2018-04-16,2018-04-22,7,0.0,0.0,0.0
Adamawa,2018-04-23,2018-04-29,7,0.0,0.0,0.0
Adamawa,2018-04-30,2018-05-06,7,0.0,0.0,0.0
Adamawa,2018-05-07,2018-05-13,7,0.0,0.0,0.0
Adamawa,2018-05-14,2018-05-20,7,0.0,0.0,0.0
Adamawa,2018-05-21,2018-05-27,7,0.0,0.0,0.0
Adamawa,2018-05-28,2018-06-03,7,0.0,0.0,0.0
Adamawa,2018-06-04,2018-06-10,7,0.0,0.0,0.0
Adamawa,2018-06-11,2018-06-17,7,0.0,0.0,0.0
Adamawa,2018-06-18,2018-06-24,7,0.0,0.0,0.0
Adamawa,2018-06-25,2018-07-01,7,0.0,0.0,0.0
Adamawa,2018-07-02,2018-07-08,7,0.0,0.0,0.0
Adamawa,2018-07-09,2018-07-15,7,0.0,0.0,0.0
Adamawa,2018-07-16,2018-07-22,7,0.0,0.0,0.0
Adamawa,2018-07-23,2018-07-29,7,0.0,0.0,0.0
Adamawa,2018-07-30,2018-08-05,7,0.0,0.0,0.0
Adamawa,2018-08-06,2018-08-12,7,0.0,0.0,0.0
Adamawa,2018-08-13,2018-08-19,7,0.0,0.0,0.0
Adamawa,2018-08-20,2018-08-26,5,0.0,0.0,0.0
Adamawa,2018-08-27,2018-09-02,7,0.0,0.0,0.0
Adamawa,2018-09-03,2018-09-09,7,0.0,0.0,0.0
Adamawa,2018-09-10,2018-09-16,7,0.0,0.0,0.0
Adamawa,2018-09-17,2018-09-23,7,0.0,0.0,0.0
Adamawa,2018-09-24,2018-09-30,7,0.0,0.0,0.0
Adamawa,2018-10-01,2018-10-07,7,0.0,0.0,0.0
Adamawa,2018-10-08,2018-10-14,7,0.0,0.0,0.0
Adamawa,2018-10-15,2018-10-21,7,0.0,0.0,0.0
Adamawa,2018-10-22,2018-10-28,7,0.0,0.0,0.0
Adamawa,2018-10-29,2018-11-04,7,0.0,0.0,0.0
Adamawa,2018-11-05,2018-11-11,7,0.0,0.0,0.0
Adamawa,2018-11-12,2018-11-18,7,0.0,0.0,0.0
Adamawa,2018-11-19,2018-11-25,7,0.0,0.0,0.0
Adamawa,2018-11-26,2018-12-02,7,0.0,0.0,0.0
Adamawa,2018-12-10,2018-12-16,7,0.0,0.0,0.0
Adamawa,2018-12-17,2018-12-23,7,0.0,0.0,0.0
Adamawa,2018-12-24,2018-12-30,7,0.0,0.0,0.0
Adamawa,2018-12-31,2019-01-06,7,0.0,0.0,0.0
Adamawa,2018-12-31,2019-12-29,5,0.0,0.0,0.0
Adamawa,2019-01-07,2019-01-13,7,0.0,0.0,0.0
Adamawa,2019-01-14,2019-01-20,7,0.0,0.0,0.0
Adamawa,2019-01-21,2019-01-27,7,0.0,0.0,0.0
Adamawa,2019-01-28,2019-02-03,7,0.0,0.0,0.0
Adamawa,2019-02-04,2019-02-10,7,0.0,0.0,0.0
Adamawa,2019-02-11,2019-02-17,7,0.0,0.0,0.0
Adamawa,2019-02-18,2019-02-24,7,0.0,0.0,0.0
Adamawa,2019-02-25,2019-03-03,7,0.0,0.0,0.0
Adamawa,2019-03-04,2019-03-10,7,0.0,0.0,0.0
Adamawa,2019-03-11,2019-03-17,7,0.0,0.0,0.0
Adamawa,2019-03-18,2019-03-24,7,0.0,0.0,0.0
Adamawa,2019-05-13,2019-05-19,7,0.0,0.0,0.0
Centre,2010-01-04,2010-01-10,29,0.0,0.0,0.0
Centre,2010-01-11,2010-01-17,29,0.0,0.0,0.0
Centre,2010-01-18,2010-01-24,29,0.0,0.0,0.0
Centre,2010-01-25,2010-01-31,29,0.0,0.0,0.0
Centre,2010-02-01,2010-02-07,29,0.0,0.0,0.0
Centre,2010-02-08,2010-02-14,29,0.0,0.0,0.0
Centre,2010-02-15,2010-02-21,29,0.0,0.0,0.0
Centre,2010-02-22,2010-02-28,29,0.0,0.0,0.0
Centre,2010-03-01,2010-03-07,29,0.0,0.0,0.0
Centre,2010-03-08,2010-03-14,29,0.0,0.0,0.0
Centre,2010-03-15,2010-03-21,29,0.0,0.0,0.0
Centre,2010-03-22,2010-03-28,29,0.0,0.0,0.0
Centre,2010-03-29,2010-04-04,29,0.0,0.0,0.0
Centre,2010-04-01,2010-10-25,1,2.0,27.0,0.0
Centre,2010-04-05,2010-04-11,29,0.0,0.0,0.0
Centre,2010-04-12,2010-04-18,29,0.0,0.0,0.0
Centre,2010-04-19,2010-04-25,29,0.0,0.0,0.0
Centre,2010-04-26,2010-05-02,29,0.0,0.0,0.0
Centre,2010-05-03,2010-05-09,29,0.0,0.0,0.0
Centre,2010-05-06,2010-12-31,1,2.0,46.0,0.0
Centre,2010-05-10,2010-05-16,29,0.0,0.0,0.0
Centre,2010-05-17,2010-05-23,29,0.0,0.0,0.0
Centre,2010-05-24,2010-05-30,29,0.0,0.0,0.0
Centre,2010-05-31,2010-06-06,29,0.0,0.0,0.0
Centre,2010-06-07,2010-06-13,29,0.0,0.0,0.0
Centre,2010-06-14,2010-06-20,29,0.0,0.0,0.0
Centre,2010-06-21,2010-06-27,29,0.0,0.0,0.0
Centre,2010-06-28,2010-07-04,29,0.0,0.0,0.0
Centre,2010-07-05,2010-07-11,29,0.0,0.0,0.0
Centre,2010-07-12,2010-07-18,29,0.0,0.0,0.0
Centre,2010-07-19,2010-07-25,29,0.0,0.0,0.0
Centre,2010-07-26,2010-08-01,29,0.0,0.0,0.0
Centre,2010-08-02,2010-08-08,29,0.0,0.0,0.0
Centre,2010-08-09,2010-08-15,29,0.0,0.0,0.0
Centre,2010-08-16,2010-08-22,29,0.0,0.0,0.0
Centre,2010-08-23,2010-08-29,29,0.0,0.0,0.0
Centre,2010-08-30,2010-09-05,29,0.0,0.0,0.0
Centre,2010-09-06,2010-09-12,29,0.0,4.0,0.0
Centre,2010-09-13,2010-09-19,29,0.0,0.0,0.0
Centre,2010-09-20,2010-09-26,29,0.0,4.0,0.0
Centre,2010-09-27,2010-10-03,29,0.0,8.0,0.0
Centre,2010-10-04,2010-10-10,29,1.0,5.0,0.0
Centre,2010-10-11,2010-10-17,29,0.0,5.0,0.0
Centre,2010-10-18,2010-10-24,29,0.0,4.0,0.0
Centre,2010-10-25,2010-10-31,29,0.0,0.0,0.0
Centre,2010-11-01,2010-11-07,29,0.0,0.0,0.0
Centre,2010-11-08,2010-11-14,29,0.0,0.0,0.0
Centre,2010-11-15,2010-11-21,29,0.0,0.0,0.0
Centre,2010-11-22,2010-11-28,29,0.0,0.0,0.0
Centre,2010-11-29,2010-12-05,29,0.0,0.0,0.0
Centre,2010-12-06,2010-12-12,29,0.0,0.0,0.0
Centre,2010-12-13,2010-12-19,29,0.0,0.0,0.0
Centre,2010-12-20,2010-12-26,29,0.0,0.0,0.0
Centre,2010-12-27,2011-01-02,29,0.0,0.0,0.0
Centre,2011-01-01,2011-09-22,27,197.0,6266.0,0.0
Centre,2011-01-03,2011-01-09,29,0.0,0.0,0.0
Centre,2011-01-10,2011-01-16,29,0.0,1.0,0.0
Centre,2011-01-17,2011-01-23,29,0.0,1.0,0.0
Centre,2011-01-24,2011-01-30,29,0.0,1.0,0.0
Centre,2011-01-31,2011-02-06,29,0.0,1.0,0.0
Centre,2011-02-07,2011-02-13,29,0.0,1.0,0.0
Centre,2011-02-14,2011-02-20,29,2.0,15.0,0.0
Centre,2011-02-21,2011-02-27,29,0.0,18.0,0.0
Centre,2011-02-28,2011-03-06,29,2.0,24.0,0.0
Centre,2011-03-07,2011-03-13,29,7.0,54.0,0.0
Centre,2011-03-14,2011-03-20,29,14.0,145.0,0.0
Centre,2011-03-21,2011-03-27,29,15.0,377.0,0.0
Centre,2011-03-28,2011-04-03,29,13.0,330.0,0.0
Centre,2011-04-04,2011-04-10,29,9.0,305.0,0.0
Centre,2011-04-11,2011-04-17,29,4.0,268.0,0.0
Centre,2011-04-18,2011-04-24,29,2.0,233.0,0.0
Centre,2011-04-25,2011-05-01,29,3.0,202.0,0.0
Centre,2011-05-02,2011-05-08,29,1.0,191.0,0.0
Centre,2011-05-09,2011-05-15,29,0.0,145.0,0.0
Centre,2011-05-16,2011-05-22,29,1.0,34.0,0.0
Centre,2011-05-23,2011-05-29,29,0.0,117.0,0.0
Centre,2011-05-30,2011-06-05,29,3.0,80.0,0.0
Centre,2011-06-06,2011-06-12,29,0.0,5.0,0.0
Centre,2011-06-13,2011-06-19,29,1.0,70.0,0.0
Centre,2011-06-20,2011-06-26,29,3.0,68.0,0.0
Centre,2011-06-27,2011-07-03,29,0.0,0.0,0.0
Centre,2011-07-04,2011-07-10,29,0.0,42.0,0.0
Centre,2011-07-11,2011-07-17,29,3.0,30.0,0.0
Centre,2011-07-18,2011-07-24,29,4.0,35.0,0.0
Centre,2011-07-25,2011-07-31,29,1.0,37.0,0.0
Centre,2011-08-01,2011-08-07,29,3.0,41.0,0.0
Centre,2011-08-08,2011-08-14,29,1.0,12.0,0.0
Centre,2011-08-15,2011-08-21,29,3.0,34.0,0.0
Centre,2011-08-22,2011-08-28,29,0.0,20.0,0.0
Centre,2011-08-29,2011-09-04,29,2.0,14.0,0.0
Centre,2011-09-05,2011-09-11,29,0.0,6.0,0.0
Centre,2011-09-12,2011-09-18,29,2.0,16.0,0.0
Centre,2011-09-19,2011-09-25,29,2.0,17.0,0.0
Centre,2011-09-23,2011-12-11,1,35.0,529.0,0.0
Centre,2011-09-26,2011-10-02,29,6.0,29.0,0.0
Centre,2011-10-03,2011-10-09,29,6.0,40.0,0.0
Centre,2011-10-10,2011-10-16,29,7.0,67.0,0.0
Centre,2011-10-17,2011-10-23,29,1.0,60.0,0.0
Centre,2011-10-24,2011-10-30,29,6.0,126.0,0.0
Centre,2011-10-31,2011-11-06,29,4.0,79.0,0.0
Centre,2011-11-07,2011-11-13,29,1.0,48.0,0.0
Centre,2011-11-14,2011-11-20,29,2.0,50.0,0.0
Centre,2011-11-21,2011-11-27,29,1.0,18.0,0.0
Centre,2011-11-28,2011-12-04,29,0.0,8.0,0.0
Centre,2011-12-05,2011-12-11,29,0.0,10.0,0.0
Centre,2011-12-12,2011-12-18,29,0.0,2.0,0.0
Centre,2011-12-19,2011-12-25,29,0.0,8.0,0.0
Centre,2011-12-26,2012-01-01,29,1.0,2.0,0.0
Centre,2012-01-02,2012-01-08,29,0.0,0.0,0.0
Centre,2012-01-09,2012-01-15,29,1.0,7.0,0.0
Centre,2012-01-16,2012-01-22,29,0.0,3.0,0.0
Centre,2012-01-23,2012-01-29,29,0.0,2.0,0.0
Centre,2012-01-30,2012-02-05,29,0.0,1.0,0.0
Centre,2012-02-06,2012-02-12,29,0.0,0.0,0.0
Centre,2012-02-13,2012-02-19,29,0.0,3.0,0.0
Centre,2012-02-20,2012-02-26,29,0.0,0.0,0.0
Centre,2012-02-27,2012-03-04,29,0.0,1.0,0.0
Centre,2012-03-05,2012-03-11,29,0.0,1.0,0.0
Centre,2012-03-12,2012-03-18,29,0.0,2.0,0.0
Centre,2012-03-19,2012-03-25,29,0.0,1.0,0.0
Centre,2012-03-26,2012-04-01,29,0.0,0.0,0.0
Centre,2012-04-02,2012-04-08,29,0.0,0.0,0.0
Centre,2012-04-09,2012-04-15,29,0.0,0.0,0.0
Centre,2012-04-16,2012-04-22,29,0.0,1.0,0.0
Centre,2012-04-23,2012-04-29,29,0.0,0.0,0.0
Centre,2012-04-30,2012-05-06,29,0.0,3.0,0.0
Centre,2012-05-07,2012-05-13,29,0.0,1.0,0.0
Centre,2012-05-14,2012-05-20,29,0.0,0.0,0.0
Centre,2012-05-21,2012-05-27,29,0.0,2.0,0.0
Centre,2012-05-28,2012-06-03,29,0.0,0.0,0.0
Centre,2012-06-04,2012-06-10,29,0.0,0.0,0.0
Centre,2012-06-11,2012-06-17,29,0.0,0.0,0.0
Centre,2012-06-18,2012-06-24,29,0.0,0.0,0.0
Centre,2012-06-25,2012-07-01,29,0.0,0.0,0.0
Centre,2012-07-02,2012-07-08,29,0.0,0.0,0.0
Centre,2012-07-09,2012-07-15,29,1.0,4.0,0.0
Centre,2012-07-16,2012-07-22,29,0.0,0.0,0.0
Centre,2012-07-23,2012-07-29,29,0.0,0.0,0.0
Centre,2012-07-30,2012-08-05,29,0.0,0.0,0.0
Centre,2012-08-06,2012-08-12,29,0.0,0.0,0.0
Centre,2012-08-13,2012-08-19,29,0.0,0.0,0.0
Centre,2012-08-20,2012-08-26,29,0.0,0.0,0.0
Centre,2012-08-27,2012-09-02,29,0.0,1.0,0.0
Centre,2012-09-03,2012-09-09,29,0.0,0.0,0.0
Centre,2012-09-10,2012-09-16,29,0.0,1.0,0.0
Centre,2012-09-17,2012-09-23,29,1.0,2.0,0.0
Centre,2012-09-24,2012-09-30,29,0.0,0.0,0.0
Centre,2012-10-01,2012-10-07,29,0.0,0.0,0.0
Centre,2012-10-08,2012-10-14,29,0.0,1.0,0.0
Centre,2012-10-15,2012-10-21,29,0.0,0.0,0.0
Centre,2012-10-22,2012-10-28,29,0.0,0.0,0.0
Centre,2012-10-29,2012-11-04,29,0.0,0.0,0.0
Centre,2012-11-05,2012-11-11,29,0.0,0.0,0.0
Centre,2012-11-12,2012-11-18,29,0.0,1.0,0.0
Centre,2012-11-19,2012-11-25,29,0.0,0.0,0.0
Centre,2012-11-26,2012-12-02,29,0.0,0.0,0.0
Centre,2012-12-03,2012-12-09,29,0.0,0.0,0.0
Centre,2012-12-10,2012-12-16,29,0.0,0.0,0.0
Centre,2012-12-17,2012-12-23,29,0.0,0.0,0.0
Centre,2012-12-24,2012-12-30,29,0.0,1.0,0.0
Centre,2012-12-31,2013-01-06,29,0.0,0.0,0.0
Centre,2013-01-07,2013-01-13,29,0.0,0.0,0.0
Centre,2013-01-14,2013-01-20,29,0.0,0.0,0.0
Centre,2013-01-21,2013-01-27,29,0.0,0.0,0.0
Centre,2013-01-28,2013-02-03,29,0.0,0.0,0.0
Centre,2013-02-04,2013-02-10,29,0.0,0.0,0.0
Centre,2013-02-11,2013-02-17,29,0.0,0.0,0.0
Centre,2013-02-18,2013-02-24,29,0.0,0.0,0.0
Centre,2013-02-25,2013-03-03,29,0.0,0.0,0.0
Centre,2013-03-04,2013-03-10,29,0.0,1.0,0.0
Centre,2013-03-11,2013-03-17,29,0.0,0.0,0.0
Centre,2013-03-18,2013-03-24,29,0.0,2.0,0.0
Centre,2013-03-25,2013-03-31,29,0.0,0.0,0.0
Centre,2013-04-01,2013-04-07,29,0.0,0.0,0.0
Centre,2013-04-08,2013-04-14,29,0.0,0.0,0.0
Centre,2013-04-15,2013-04-21,29,0.0,0.0,0.0
Centre,2013-04-22,2013-04-28,29,0.0,0.0,0.0
Centre,2013-04-29,2013-05-05,29,0.0,0.0,0.0
Centre,2013-05-06,2013-05-12,29,0.0,0.0,0.0
Centre,2013-05-13,2013-05-19,29,0.0,0.0,0.0
Centre,2013-05-20,2013-05-26,29,0.0,0.0,0.0
Centre,2013-05-27,2013-06-02,29,0.0,0.0,0.0
Centre,2013-06-03,2013-06-09,29,0.0,0.0,0.0
Centre,2013-06-10,2013-06-16,29,0.0,0.0,0.0
Centre,2013-06-17,2013-06-23,29,0.0,0.0,0.0
Centre,2013-06-24,2013-06-30,29,0.0,0.0,0.0
Centre,2013-07-01,2013-07-07,29,0.0,0.0,0.0
Centre,2013-07-08,2013-07-14,29,0.0,0.0,0.0
Centre,2013-07-15,2013-07-21,29,0.0,0.0,0.0
Centre,2013-07-22,2013-07-28,29,0.0,0.0,0.0
Centre,2013-07-29,2013-08-04,29,0.0,0.0,0.0
Centre,2013-08-05,2013-08-11,29,0.0,0.0,0.0
Centre,2013-08-12,2013-08-18,29,0.0,0.0,0.0
Centre,2013-08-19,2013-08-25,29,0.0,0.0,0.0
Centre,2013-08-26,2013-09-01,29,0.0,0.0,0.0
Centre,2013-09-02,2013-09-08,29,0.0,0.0,0.0
Centre,2013-09-09,2013-09-15,29,0.0,0.0,0.0
Centre,2013-09-16,2013-09-22,29,0.0,0.0,0.0
Centre,2013-09-23,2013-09-29,29,0.0,0.0,0.0
Centre,2013-09-30,2013-10-06,29,0.0,0.0,0.0
Centre,2013-10-07,2013-10-13,29,0.0,0.0,0.0
Centre,2013-10-14,2013-10-20,29,0.0,0.0,0.0
Centre,2013-10-21,2013-10-27,29,0.0,0.0,0.0
Centre,2013-10-28,2013-11-03,29,0.0,2.0,0.0
Centre,2013-11-04,2013-11-10,29,0.0,0.0,0.0
Centre,2013-11-11,2013-11-17,29,0.0,2.0,0.0
Centre,2013-11-18,2013-11-24,29,0.0,0.0,0.0
Centre,2013-11-25,2013-12-01,29,0.0,0.0,0.0
Centre,2013-12-02,2013-12-08,29,0.0,2.0,0.0
Centre,2013-12-09,2013-12-15,29,0.0,0.0,0.0
Centre,2013-12-16,2013-12-22,29,0.0,0.0,0.0
Centre,2013-12-23,2013-12-29,29,0.0,0.0,0.0
Centre,2013-12-30,2014-01-05,30,0.0,0.0,0.0
Centre,2014-01-06,2014-01-12,30,0.0,0.0,0.0
Centre,2014-01-13,2014-01-19,30,0.0,0.0,0.0
Centre,2014-01-20,2014-01-26,30,0.0,0.0,0.0
Centre,2014-01-27,2014-02-02,30,0.0,1.0,0.0
Centre,2014-02-03,2014-02-09,30,0.0,2.0,0.0
Centre,2014-02-10,2014-02-16,30,0.0,0.0,0.0
Centre,2014-02-17,2014-02-23,30,0.0,1.0,0.0
Centre,2014-02-24,2014-03-02,30,0.0,0.0,0.0
Centre,2014-03-03,2014-03-09,30,0.0,2.0,0.0
Centre,2014-03-10,2014-03-16,30,0.0,0.0,0.0
Centre,2014-03-17,2014-03-23,30,0.0,2.0,0.0
Centre,2014-03-24,2014-03-30,30,0.0,1.0,0.0
Centre,2014-03-31,2014-04-06,30,0.0,0.0,0.0
Centre,2014-04-07,2014-04-13,30,0.0,2.0,0.0
Centre,2014-04-14,2014-04-20,30,0.0,0.0,0.0
Centre,2014-04-21,2014-04-27,30,0.0,0.0,0.0
Centre,2014-04-28,2014-05-04,30,0.0,0.0,0.0
Centre,2014-05-05,2014-05-11,30,0.0,0.0,0.0
Centre,2014-05-12,2014-05-18,30,0.0,0.0,0.0
Centre,2014-05-19,2014-05-25,30,0.0,0.0,0.0
Centre,2014-05-26,2014-06-01,30,0.0,0.0,0.0
Centre,2014-06-02,2014-06-08,30,0.0,0.0,0.0
Centre,2014-06-09,2014-06-15,30,0.0,6.0,0.0
Centre,2014-06-16,2014-06-22,30,0.0,0.0,0.0
Centre,2014-06-23,2014-06-29,30,0.0,0.0,0.0
Centre,2014-06-30,2014-07-06,30,0.0,0.0,0.0
Centre,2014-07-07,2014-07-13,30,0.0,0.0,0.0
Centre,2014-07-14,2014-07-20,30,0.0,0.0,0.0
Centre,2014-07-21,2014-07-27,30,0.0,0.0,0.0
Centre,2014-07-28,2014-08-03,30,0.0,0.0,0.0
Centre,2014-08-04,2014-08-10,30,0.0,0.0,0.0
Centre,2014-08-11,2014-08-17,30,0.0,0.0,0.0
Centre,2014-08-18,2014-08-24,30,0.0,0.0,0.0
Centre,2014-08-25,2014-08-31,30,0.0,0.0,0.0
Centre,2014-09-01,2014-09-07,30,0.0,0.0,0.0
Centre,2014-09-08,2014-09-14,30,0.0,0.0,0.0
Centre,2014-09-15,2014-09-21,30,0.0,0.0,0.0
Centre,2014-09-22,2014-09-28,30,0.0,0.0,0.0
Centre,2014-09-29,2014-10-05,30,0.0,0.0,0.0
Centre,2014-10-06,2014-10-12,30,0.0,0.0,0.0
Centre,2014-10-13,2014-10-19,30,0.0,0.0,0.0
Centre,2014-10-20,2014-10-26,30,0.0,0.0,0.0
Centre,2014-10-27,2014-11-02,30,0.0,0.0,0.0
Centre,2014-11-03,2014-11-09,30,0.0,0.0,0.0
Centre,2014-11-10,2014-11-16,30,0.0,0.0,0.0
Centre,2014-11-17,2014-11-23,30,0.0,0.0,0.0
Centre,2014-11-24,2014-11-30,30,0.0,0.0,0.0
Centre,2014-12-01,2014-12-07,30,0.0,0.0,0.0
Centre,2014-12-08,2014-12-14,30,0.0,0.0,0.0
Centre,2014-12-15,2014-12-21,30,0.0,0.0,0.0
Centre,2014-12-22,2014-12-28,30,0.0,0.0,0.0
Centre,2014-12-29,2015-01-04,30,0.0,0.0,0.0
Centre,2015-01-05,2015-01-11,30,0.0,0.0,0.0
Centre,2015-01-12,2015-01-18,30,0.0,0.0,0.0
Centre,2015-01-19,2015-01-25,30,0.0,0.0,0.0
Centre,2015-01-26,2015-02-01,30,0.0,0.0,0.0
Centre,2015-02-02,2015-02-08,30,0.0,0.0,0.0
Centre,2015-02-09,2015-02-15,30,0.0,0.0,0.0
Centre,2015-02-16,2015-02-22,30,0.0,1.0,0.0
Centre,2015-02-23,2015-03-01,30,0.0,0.0,0.0
Centre,2015-03-02,2015-03-08,30,0.0,0.0,0.0
Centre,2015-03-09,2015-03-15,30,0.0,0.0,0.0
Centre,2015-03-16,2015-03-22,30,0.0,0.0,0.0
Centre,2015-03-23,2015-03-29,30,0.0,0.0,0.0
Centre,2015-03-30,2015-04-05,30,0.0,0.0,0.0
Centre,2015-04-06,2015-04-12,30,0.0,0.0,0.0
Centre,2015-04-13,2015-04-19,30,0.0,0.0,0.0
Centre,2015-04-20,2015-04-26,30,0.0,0.0,0.0
Centre,2015-04-27,2015-05-03,30,0.0,0.0,0.0
Centre,2015-05-04,2015-05-10,30,0.0,0.0,0.0
Centre,2015-05-11,2015-05-17,30,0.0,0.0,0.0
Centre,2015-05-18,2015-05-24,30,0.0,0.0,0.0
Centre,2015-05-25,2015-05-31,30,0.0,0.0,0.0
Centre,2015-06-01,2015-06-07,30,0.0,0.0,0.0
Centre,2015-06-08,2015-06-14,30,0.0,0.0,0.0
Centre,2015-06-15,2015-06-21,30,0.0,0.0,0.0
Centre,2015-06-22,2015-06-28,30,0.0,0.0,0.0
Centre,2015-06-29,2015-07-05,30,0.0,0.0,0.0
Centre,2015-07-06,2015-07-12,30,0.0,0.0,0.0
Centre,2015-07-13,2015-07-19,30,0.0,0.0,0.0
Centre,2015-07-20,2015-07-26,30,0.0,0.0,0.0
Centre,2015-07-27,2015-08-02,30,0.0,0.0,0.0
Centre,2015-08-03,2015-08-09,30,0.0,0.0,0.0
Centre,2015-08-10,2015-08-16,30,0.0,0.0,0.0
Centre,2015-08-17,2015-08-23,30,0.0,0.0,0.0
Centre,2015-08-24,2015-08-30,30,0.0,0.0,0.0
Centre,2015-08-31,2015-09-06,30,0.0,0.0,0.0
Centre,2015-09-07,2015-09-13,30,0.0,0.0,0.0
Centre,2015-09-14,2015-09-20,30,0.0,0.0,0.0
Centre,2015-09-21,2015-09-27,30,0.0,0.0,0.0
Centre,2015-09-28,2015-10-04,30,0.0,0.0,0.0
Centre,2015-10-05,2015-10-11,30,0.0,0.0,0.0
Centre,2015-10-12,2015-10-18,30,0.0,0.0,0.0
Centre,2015-10-19,2015-10-25,30,0.0,0.0,0.0
Centre,2015-10-26,2015-11-01,30,0.0,0.0,0.0
Centre,2015-11-02,2015-11-08,30,0.0,0.0,0.0
Centre,2015-11-09,2015-11-15,30,0.0,0.0,0.0
Centre,2015-11-16,2015-11-22,30,0.0,0.0,0.0
Centre,2015-11-23,2015-11-29,30,0.0,0.0,0.0
Centre,2015-11-30,2015-12-06,30,0.0,0.0,0.0
Centre,2015-12-07,2015-12-13,30,0.0,0.0,0.0
Centre,2015-12-14,2015-12-20,30,0.0,0.0,0.0
Centre,2015-12-21,2015-12-27,30,0.0,0.0,0.0
Centre,2016-01-04,2016-01-10,30,0.0,0.0,0.0
Centre,2016-01-11,2016-01-17,30,0.0,0.0,0.0
Centre,2016-01-18,2016-01-24,30,0.0,0.0,0.0
Centre,2016-01-25,2016-01-31,30,0.0,0.0,0.0
Centre,2016-02-01,2016-02-07,30,0.0,0.0,0.0
Centre,2016-02-08,2016-02-14,30,0.0,0.0,0.0
Centre,2016-02-15,2016-02-21,30,0.0,0.0,0.0
Centre,2016-02-22,2016-02-28,30,0.0,0.0,0.0
Centre,2016-02-29,2016-03-06,30,0.0,0.0,0.0
Centre,2016-03-07,2016-03-13,30,0.0,0.0,0.0
Centre,2016-03-14,2016-03-20,30,0.0,0.0,0.0
Centre,2016-03-21,2016-03-27,30,0.0,0.0,0.0
Centre,2016-03-28,2016-04-03,30,0.0,0.0,0.0
Centre,2016-04-04,2016-04-10,30,0.0,0.0,0.0
Centre,2016-04-11,2016-04-17,30,0.0,0.0,0.0
Centre,2016-04-18,2016-04-24,30,0.0,0.0,0.0
Centre,2016-04-25,2016-05-01,30,0.0,0.0,0.0
Centre,2016-05-02,2016-05-08,30,0.0,0.0,0.0
Centre,2016-05-09,2016-05-15,30,0.0,0.0,0.0
Centre,2016-05-16,2016-05-22,30,0.0,0.0,0.0
Centre,2016-05-23,2016-05-29,30,0.0,0.0,0.0
Centre,2016-05-30,2016-06-05,30,0.0,0.0,0.0
Centre,2016-06-06,2016-06-12,30,0.0,0.0,0.0
Centre,2016-06-13,2016-06-19,30,0.0,0.0,0.0
Centre,2016-06-20,2016-06-26,30,0.0,0.0,0.0
Centre,2016-06-27,2016-07-03,30,0.0,0.0,0.0
Centre,2016-07-04,2016-07-10,30,0.0,0.0,0.0
Centre,2016-07-11,2016-07-17,30,0.0,0.0,0.0
Centre,2016-07-18,2016-07-24,30,0.0,0.0,0.0
Centre,2016-07-25,2016-07-31,30,0.0,0.0,0.0
Centre,2016-08-01,2016-08-07,30,0.0,0.0,0.0
Centre,2016-08-08,2016-08-14,30,0.0,0.0,0.0
Centre,2016-08-15,2016-08-21,30,0.0,0.0,0.0
Centre,2016-08-22,2016-08-28,30,0.0,0.0,0.0
Centre,2016-08-29,2016-09-04,30,0.0,0.0,0.0
Centre,2016-09-05,2016-09-11,30,0.0,0.0,0.0
Centre,2016-09-12,2016-09-18,30,0.0,0.0,0.0
Centre,2016-09-19,2016-09-25,30,0.0,0.0,0.0
Centre,2016-09-26,2016-10-02,30,0.0,1.0,0.0
Centre,2016-10-03,2016-10-09,30,0.0,0.0,0.0
Centre,2016-10-10,2016-10-16,30,0.0,0.0,0.0
Centre,2016-10-17,2016-10-23,30,0.0,1.0,0.0
